#REFERENCE 3 39.9711520 -1.5822620
   #ID       X         Y         R       EPS       TAU       AMP       DMAG  TIME[days]  DTIME    PARITY
 35811   375.322   393.986   544.142     0.056     0.056     1.007      0.01  -825773.4  338586.5    ++
 35807   756.742   131.818   768.137     0.028     0.028     1.001      0.00  -1019999.4       0.0    ++
 35805   619.953  1622.671  1737.067     0.007     0.007     1.000      0.00  -1439724.2  -419724.8    ++
 35803   512.604   534.691   740.714     0.032     0.032     1.003      0.00  -984883.0   35116.4    ++
 35801   857.063   686.658  1098.206     0.015     0.015     1.001      0.00  -1196644.1  -176644.7    ++
 35799   794.608  1683.031  1861.181     0.006     0.006     1.000      0.00  -1478502.1       0.0    ++
 35796  1008.293  1025.793  1438.370     0.009     0.009     1.000      0.00  -1340562.6  137939.4    ++
 35793   587.402   170.647   611.687     0.042     0.043     1.003      0.00  -901949.7  576552.4    ++
 35792   -26.061  1555.578  1555.796     0.008     0.008     1.000      0.00  -1378025.3  100476.8    ++
 35788  1666.086   780.435  1839.815     0.006     0.006     1.000      0.00  -1479888.0       0.0    ++
 35787   953.381  1489.183  1768.220     0.006     0.006     1.000      0.00  -1451305.4   28582.6    ++
 35785  1320.906   824.316  1557.013     0.008     0.008     1.000      0.00  -1387257.8   92630.2    ++
 35783  -284.001  1166.104  1200.190     0.013     0.013     1.001      0.00  -1237124.8  242763.2    ++
 35782   704.938  1053.160  1267.314     0.012     0.012     1.001      0.00  -1268760.5  211127.5    ++
 35780   974.361  -239.821  1003.441     0.017     0.017     1.001      0.00  -1163789.9  316098.1    ++
 35779   935.150  1528.086  1791.522     0.006     0.006     1.000      0.00  -1458335.7       0.0    ++
 35777   879.019  -101.273   884.834     0.021     0.021     1.001      0.00  -1097408.7  360927.1    ++
 35776     4.735  1596.387  1596.394     0.008     0.008     1.000      0.00  -1392201.0   66134.7    ++
 35772  1332.658   513.981  1428.340     0.009     0.009     1.000      0.00  -1343282.6  115053.1    ++
 35769   828.937   384.439   913.745     0.021     0.021     1.001      0.00  -1104212.5       0.0    ++
 35767  1117.770   849.314  1403.832     0.010     0.010     1.000      0.00  -1329571.7  -225359.2    ++
 35766   767.458  1555.275  1734.322     0.007     0.007     1.000      0.00  -1439559.6  -335347.1    ++
 35764  1057.283  1700.669  2002.529     0.005     0.005     1.000      0.00  -1520048.4  -415835.9    ++
 35761   782.718  1265.721  1488.186     0.009     0.009     1.000      0.00  -1356179.2  -251966.7    ++
 35760   569.659   530.652   778.526     0.029     0.029     1.002      0.00  -1012457.0   91755.5    ++
 35759   -66.617  -421.114   426.351     0.079     0.079     1.015      0.02  -738165.3       0.0    ++
 35757   612.746   278.621   673.118     0.036     0.037     1.003      0.00  -946230.2  -208064.9    ++
 35748   245.802   727.710   768.102     0.032     0.032     1.003      0.00  -994991.7       0.0    ++
 35746  1373.799  1353.152  1928.301     0.005     0.005     1.000      0.00  -1501609.4  -506617.7    ++
 35745  1651.347   237.398  1668.324     0.007     0.007     1.000      0.00  -1430016.1  -435024.4    ++
 35742  -446.946   871.670   979.576     0.019     0.019     1.001      0.00  -1130838.6  -135846.9    ++
 35741  -521.493  -267.117   585.924     0.044     0.044     1.004      0.00  -892877.4  102114.3    ++
 35734   702.240  1779.968  1913.486     0.005     0.005     1.000      0.00  -1493421.1       0.0    ++
 35729   527.484     0.833   527.485     0.053     0.053     1.004      0.00  -836180.7       0.0    ++
 35728  1233.248  -185.807  1247.166     0.011     0.011     1.000      0.00  -1277071.4  -440890.7    ++
 35726  -197.705  1486.933  1500.019     0.009     0.009     1.000      0.00  -1358466.0  -522285.3    ++
 35723   591.408  1512.110  1623.650     0.007     0.007     1.000      0.00  -1402437.1  -566256.4    ++
 35720  -517.325  -414.390   662.831     0.036     0.036     1.003      0.00  -953118.2  -116937.5    ++
 35719   928.535   712.176  1170.202     0.013     0.013     1.001      0.00  -1231138.5       0.0    ++
 35718  -554.122  -215.192   594.440     0.043     0.043     1.003      0.00  -899787.0  331351.5    ++
 35717  -197.826   738.117   764.167     0.032     0.032     1.003      0.00  -994291.5  236847.0    ++
 35715  1201.526  1034.257  1585.356     0.008     0.008     1.000      0.00  -1394909.9  -163771.4    ++
 35714  1763.054   652.725  1880.003     0.005     0.005     1.000      0.00  -1492667.6  -261529.1    ++
 35713  1774.119  1139.793  2108.703     0.004     0.004     1.000      0.00  -1553252.5  -322114.0    ++
 35712   176.365  1651.778  1661.166     0.007     0.007     1.000      0.00  -1414073.0  -182934.5    ++
 35709  -721.359  1620.527  1773.828     0.006     0.006     1.000      0.00  -1453560.9       0.0    ++
 35707  1131.381   748.193  1356.398     0.010     0.010     1.000      0.00  -1312002.1  141558.8    ++
 35706  1793.509   927.145  2018.978     0.005     0.005     1.000      0.00  -1530366.5  -76805.5    ++
 35701  -620.122   459.144   771.599     0.029     0.029     1.002      0.00  -1015477.1  438083.8    ++
 35699   161.061   446.428   474.593     0.077     0.077     1.014      0.02  -744375.4       0.0    ++
 35698   953.168  1183.744  1519.796     0.008     0.008     1.000      0.00  -1369273.2  -624897.7    ++
 35697   306.821  -732.601   794.256     0.026     0.026     1.002      0.00  -1043396.5  -299021.1    ++
 35694  1751.736  1629.202  2392.254     0.003     0.003     1.000      0.00  -1621204.6  -876829.1    ++
 35693    24.994   283.578   284.677     0.187     0.190     1.069      0.07  -492553.5  251821.9    ++
 35692   -50.084  -745.944   747.624     0.030     0.030     1.003      0.00  -1010404.2  -266028.7    ++
 35690   333.352  -746.798   817.821     0.025     0.025     1.002      0.00  -1058394.5  -314019.1    ++
 35689  1745.541  1281.748  2165.593     0.004     0.004     1.000      0.00  -1567265.3       0.0    ++
 35687   296.257  -341.736   452.274     0.068     0.068     1.008      0.01  -770881.1  796384.2    ++
 35686  1686.461  1475.784  2241.002     0.004     0.004     1.000      0.00  -1585298.9  -18033.6    ++
 35685  -619.993  -466.353   775.806     0.027     0.027     1.002      0.00  -1032070.3  535195.0    ++
 35684  -622.383  -676.257   919.067     0.020     0.020     1.001      0.00  -1117802.7  449462.7    ++
 35683  1263.281  1639.797  2069.979     0.005     0.005     1.000      0.00  -1539353.9   27911.4    ++
 35681  -619.739  -715.877   946.867     0.019     0.019     1.001      0.00  -1133031.3  434234.1    ++
 35680   595.295  -509.678   783.676     0.026     0.026     1.002      0.00  -1038861.9  528403.4    ++
 35678  1223.639   339.576  1269.884     0.011     0.011     1.000      0.00  -1281586.2       0.0    ++
 35673  1110.024  1738.066  2062.287     0.005     0.005     1.000      0.00  -1536467.9  -254881.7    ++
 35672  1634.678  1175.192  2013.269     0.005     0.005     1.000      0.00  -1527154.7  -245568.5    ++
 35670  -666.919  1407.627  1557.625     0.008     0.008     1.000      0.00  -1382273.6  -100687.4    ++
 35668  1373.830  -364.010  1421.236     0.009     0.009     1.000      0.00  -1347274.0       0.0    ++
 35667  -695.238   571.947   900.266     0.022     0.022     1.001      0.00  -1094751.9  252522.2    ++
 35664  -366.414   164.985   401.844     0.086     0.086     1.010      0.01  -698243.7  649030.4    ++
 35661   815.576  1055.020  1333.504     0.011     0.011     1.000      0.00  -1297505.3   49768.8    ++
 35657   717.226   136.446   730.090     0.031     0.031     1.002      0.00  -993727.5       0.0    ++
 35656  1414.956   334.706  1454.005     0.009     0.009     1.000      0.00  -1354749.0  -361021.5    ++
 35652  1650.255   440.685  1708.082     0.006     0.006     1.000      0.00  -1441485.7  -447758.2    ++
 35648  1300.184  1091.602  1697.667     0.007     0.007     1.000      0.00  -1432546.1       0.0    ++
 35646  1467.473   765.574  1655.168     0.007     0.007     1.000      0.00  -1421618.2   10927.9    ++
 35642  -189.750   723.159   747.639     0.033     0.033     1.003      0.00  -982600.3  449945.7    ++
 35640  1228.803   583.810  1360.438     0.010     0.010     1.000      0.00  -1315877.2  116668.8    ++
 35638  1383.562   459.736  1457.944     0.009     0.009     1.000      0.00  -1355019.3       0.0    ++
 35636  -618.918   531.896   816.072     0.026     0.026     1.001      0.00  -1042835.8  312183.5    ++
 35635   778.961  1256.861  1478.675     0.009     0.009     1.000      0.00  -1352671.0    2348.3    ++
 35634   880.116    -1.603   880.117     0.022     0.022     1.001      0.00  -1093086.5  261932.8    ++
 35631  1546.824   874.491  1776.907     0.006     0.006     1.000      0.00  -1459920.9  -104901.6    ++
 35628  1596.857   711.222  1748.082     0.006     0.006     1.000      0.00  -1452188.0       0.0    ++
 35626  1488.805  1764.027  2308.318     0.004     0.004     1.000      0.00  -1600244.0  -148056.0    ++
 35624   876.359   124.748   885.194     0.022     0.022     1.001      0.00  -1093657.9  358530.0    ++
 35623   953.640  1058.988  1425.092     0.009     0.009     1.000      0.00  -1334853.2  117334.8    ++
 35622  1480.609   -51.562  1481.506     0.008     0.008     1.000      0.00  -1367788.8   84399.1    ++
 35620    81.476   285.170   296.581     0.172     0.175     1.059      0.06  -513414.4  938773.6    ++
 35619   877.653  1162.952  1456.960     0.009     0.009     1.000      0.00  -1345722.1       0.0    ++
 35614  1248.193  1653.375  2071.626     0.005     0.005     1.000      0.00  -1539699.8  -193977.7    ++
 35612  1582.956   334.797  1617.974     0.007     0.007     1.000      0.00  -1412709.4  -66987.3    ++
 35610    -0.642  1287.341  1287.341     0.012     0.012     1.001      0.00  -1273678.5   72043.6    ++
 35609   951.577  -279.745   991.845     0.017     0.017     1.001      0.00  -1158110.3       0.0    ++
 35608   198.570  1053.970  1072.513     0.017     0.017     1.001      0.00  -1173834.1  -15723.7    ++
 35607   728.533  -263.120   774.592     0.027     0.027     1.001      0.00  -1031876.3  126234.0    ++
 35604   384.978  1612.481  1657.800     0.007     0.007     1.000      0.00  -1413191.6  -255081.3    ++
 35600  1303.397  -258.953  1328.872     0.010     0.010     1.000      0.00  -1311093.2  -152982.9    ++
 35598  1399.659  1061.577  1756.699     0.006     0.006     1.000      0.00  -1451932.6       0.0    ++
 35597   663.378  1017.465  1214.622     0.013     0.013     1.001      0.00  -1245464.6  206468.0    ++
 35596   152.105   215.618   263.869     0.192     0.195     1.064      0.07  -472336.2  979596.4    ++
 35592  1541.886   506.229  1622.862     0.007     0.007     1.000      0.00  -1413032.9   38899.7    ++
 35589   800.878   -38.401   801.798     0.026     0.026     1.001      0.00  -1045953.6       0.0    ++
 35587   916.440   143.346   927.583     0.020     0.020     1.001      0.00  -1117704.5  -71750.8    ++
 35586   823.612  -412.934   921.332     0.020     0.020     1.001      0.00  -1121035.7  -75082.1    ++
 35581   409.734  1538.479  1592.105     0.008     0.008     1.000      0.00  -1390932.6  -344979.0    ++
 35580   872.984  -200.662   895.749     0.021     0.021     1.001      0.00  -1104953.0  -58999.4    ++
 35579   291.591   696.131   754.734     0.033     0.033     1.003      0.00  -986639.9       0.0    ++
 35578  1669.330    11.984  1669.373     0.007     0.007     1.000      0.00  -1431664.3  -445024.4    ++
 35576    48.190  1122.611  1123.645     0.015     0.015     1.001      0.00  -1199134.9  -212495.0    ++
 35574   717.280  1233.916  1427.249     0.010     0.010     1.000      0.00  -1332915.4  -346275.5    ++
 35570   357.437  1648.001  1686.318     0.007     0.007     1.000      0.00  -1422565.8  -435925.9    ++
 35569  1449.592   241.328  1469.543     0.008     0.008     1.000      0.00  -1361309.7       0.0    ++
 35567  1473.691  1305.504  1968.783     0.005     0.005     1.000      0.00  -1513675.0  -152365.3    ++
 35566  1475.813   374.493  1522.586     0.008     0.008     1.000      0.00  -1379385.8  -18076.1    ++
 35563    19.466  -765.724   765.971     0.029     0.029     1.003      0.00  -1022908.2  338401.5    ++
 35561  -711.863  -534.630   890.269     0.021     0.021     1.001      0.00  -1102186.2  259123.5    ++
 35560   732.022  1094.975  1317.128     0.011     0.011     1.001      0.00  -1289779.5   71530.2    ++
 35556   634.748  -224.525   673.288     0.034     0.035     1.002      0.00  -961500.9       0.0    ++
 35555  1010.337  1725.652  1999.664     0.005     0.005     1.000      0.00  -1519022.1  -557521.2    ++
 35554     6.072  1487.289  1487.301     0.009     0.009     1.000      0.00  -1353103.3  -391602.5    ++
 35547  -567.236  1378.318  1490.476     0.009     0.009     1.000      0.00  -1357448.6       0.0    ++
 35542   677.757  1606.996  1744.073     0.006     0.006     1.000      0.00  -1442190.2  -84741.6    ++
 35541  1474.093  -302.981  1504.908     0.008     0.008     1.000      0.00  -1377497.5  -20048.8    ++
 35539   857.168   368.712   933.105     0.020     0.020     1.001      0.00  -1115829.3       0.0    ++
 35538  -415.360  1219.472  1288.269     0.012     0.012     1.001      0.00  -1276857.4  -161028.1    ++
 35537  1581.233   984.059  1862.437     0.005     0.005     1.000      0.00  -1485143.4  -369314.1    ++
 35531   362.903  -810.401   887.946     0.022     0.022     1.001      0.00  -1100417.1   15412.2    ++
 35529    -6.191  -753.589   753.615     0.030     0.030     1.003      0.00  -1014576.8       0.0    ++
 35528   505.339  1277.503  1373.819     0.010     0.010     1.001      0.00  -1310441.5  -295864.7    ++
 35527  1116.635   819.128  1384.863     0.010     0.010     1.000      0.00  -1322460.3  -307883.5    ++
 35526  -150.311  1639.299  1646.176     0.007     0.007     1.000      0.00  -1409563.9  -394987.2    ++
 35525  -668.493  1071.396  1262.843     0.012     0.012     1.000      0.00  -1269370.7  -254793.9    ++
 35523   475.543  1117.038  1214.049     0.013     0.013     1.001      0.00  -1242987.8  -228411.0    ++
 35522  1138.813   442.679  1221.826     0.012     0.012     1.000      0.00  -1259373.7  -244796.9    ++
 35520  -392.958   282.029   483.690     0.065     0.065     1.007      0.01  -780236.8  234339.9    ++
 35519  -541.291   -74.249   546.360     0.050     0.050     1.004      0.00  -857234.1       0.0    ++
 35518   961.211   339.369  1019.361     0.017     0.017     1.001      0.00  -1163716.6  -306482.5    ++
 35517  -368.167  -505.798   625.602     0.040     0.040     1.004      0.00  -923148.4  -65914.3    ++
 35515   217.556    23.172   218.786     0.204     0.208     1.055      0.06  -440060.2  417173.9    ++
 35510   203.526   640.990   672.526     0.041     0.041     1.005      0.01  -924340.0  -67105.9    ++
 35509   178.784  1265.371  1277.939     0.012     0.012     1.001      0.00  -1269501.8       0.0    ++
 35508  1700.979  1039.336  1993.376     0.005     0.005     1.000      0.00  -1522547.6  -253045.9    ++
